source_id,source_id_edr3,in_SetA,in_SetB,n_cdips_sector,period,lspval,nequal,nclose,nfaint,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,subcluster,in_CG18,in_KC19,in_M21,(Bp-Rp)_0,is_phot_bin,is_astrm_bin,ruwe,Li_EW_mA_GaiaESO,Li_EW_mA_perr_GaiaESO,Li_EW_mA_merr_GaiaESO,Li_EW_mA_GALAH,Li_EW_mA_perr_GALAH,Li_EW_mA_merr_GALAH
5292751665595551360,5292751665595551360,0,0,8,8.4706,0.0545,1,2,3,115.6343981898,-59.9341857093,2015.5,2.076,0.036,-2.839,9.706,16.265,17.144,15.342,,,halo,0,1,0,1.668,0,0,1.092,,,,,,
5294186420895144960,5294186420895144960,0,0,0,,,,,,119.7355766256,-58.77285669,2015.5,2.463,0.152,-4.438,11.01,18.559,20.224,17.326,,,halo,0,1,1,2.763,0,0,1.025,,,,,,
5289697497169250176,5289697497169250176,1,0,7,2.8023,0.1038,0,1,2,121.3342495156,-61.971562597,2015.5,2.268,0.037,-5.137,10.627,10.23,10.312,10.078,,,halo,0,1,1,0.1,0,0,0.885,,,,,,
5290855385992615552,5290855385992615552,0,0,4,16.826,0.1477,3,7,7,120.386246669,-60.226148003,2015.5,2.181,0.114,-6.571,10.779,16.775,17.891,15.316,,,halo,0,1,0,2.441,1,1,1.72,,,,,,
5290657710123684864,5290657710123684864,0,0,0,,,,,,119.0687275759,-61.2868052272,2015.5,2.619,0.233,-5.157,11.566,19.029,20.683,17.701,,,halo,0,0,1,2.848,0,0,1.093,,,,,,
5290785704444892800,5290785704444892800,0,0,0,,,,,,120.6850707722,-60.5990144741,2015.5,2.403,0.144,-4.769,10.765,18.576,20.324,17.258,,,halo,0,0,1,2.932,0,0,0.991,,,,,,
5290816800011541504,5290816800011541504,0,0,5,8.5793,0.0365,0,1,2,119.6784465323,-60.6593467364,2015.5,2.496,0.064,-4.401,11.048,16.824,17.873,15.774,,,core,1,1,1,1.965,0,0,1.001,-30.3,22.9,20.0,,,
5290682797031462784,5290682797031462784,0,0,7,6.6614,0.0107,0,1,1,118.2555378071,-61.2035743508,2015.5,2.382,0.024,-4.324,11.476,11.976,12.303,11.487,19.91,6.94,core,1,1,1,0.682,1,0,0.973,,,,,,
5294372994274315904,5294372994274315904,0,0,0,,,,,,116.7404240909,-58.7848094234,2015.5,2.463,0.095,-3.585,11.084,17.635,19.14,16.392,,,halo,0,1,1,2.614,1,0,1.038,,,,,,
5294098326822370048,5294098326822370048,0,0,4,6.6986,0.0307,0,1,2,118.0318041155,-59.3355759338,2015.5,2.502,0.022,-4.182,11.018,14.747,15.526,13.89,,,halo,0,1,1,1.503,1,0,1.036,,,,,,
5289355171098491520,5289355171098491520,1,0,11,0.2496,0.1606,0,1,1,115.9906749534,-61.6940705502,2015.5,2.678,0.03,-3.774,12.688,10.353,10.502,10.118,,,halo,0,1,1,0.249,0,0,1.075,,,,,,
5290747977456314880,5290747977456314880,0,0,6,3.2133,0.2639,0,2,2,120.1201558696,-61.0133505446,2015.5,2.414,0.029,-4.873,10.918,12.816,13.177,12.297,,,core,1,1,1,0.746,0,0,1.029,121.1,5.0,5.0,,,
5267790380822321280,5267790380822321280,0,0,9,13.1622,0.04,0,2,2,114.1678108485,-69.0236556129,2015.5,3.455,0.014,-2.915,17.561,14.298,15.027,13.479,,,halo,0,1,0,1.414,0,0,1.05,,,,,,
5290958052893757312,5290958052893757312,1,0,7,0.8913,0.4723,0,1,1,117.5163575027,-60.6670468202,2015.5,2.296,0.034,-2.764,11.227,8.805,8.821,8.788,,,halo,0,1,0,-0.102,0,0,0.958,,,,,,
5220868236773432960,5220868236773432960,0,0,8,10.4577,0.0558,0,1,1,122.0025979302,-73.4802085761,2015.5,3.468,0.033,-6.505,17.705,8.909,8.969,8.832,,,halo,0,1,1,0.003,0,0,0.977,,,,,,
5290766252535812224,5290766252535812224,0,0,7,4.261,0.0448,0,1,2,120.0604267044,-60.7542295827,2015.5,2.498,0.033,-5.295,10.874,12.229,12.563,11.731,17.97,4.77,core,1,1,0,0.697,0,1,2.831,97.0,5.0,5.0,,,
5294110112212710656,5294110112212710656,0,0,5,10.154,0.0111,0,1,1,117.1844760129,-59.3088034212,2015.5,2.477,0.06,-5.02,12.152,16.707,17.703,15.683,,,halo,0,1,0,1.886,0,0,1.012,,,,,,
5295739347926820096,5295739347926820096,0,0,3,5.1156,0.4972,0,2,2,119.6895116552,-56.3379086424,2015.5,1.598,0.016,-3.648,7.573,13.979,14.53,13.284,,,halo,0,1,0,1.112,1,0,1.014,,,,,,
5489661858688677376,5489661858688677376,0,0,0,,,,,,116.4200135704,-52.8349983038,2015.5,2.171,0.139,-4.076,9.709,18.192,19.568,16.995,,,halo,0,1,0,2.438,0,0,1.08,,,,,,
5294246967050332544,5294246967050332544,0,0,4,2.9519,0.0508,0,1,1,118.8004850273,-58.6090002174,2015.5,2.41,0.034,-4.088,10.884,10.277,10.406,10.079,,,halo,0,1,1,0.192,0,0,1.009,,,,,,
5488191987737414912,5488191987738574848,0,0,0,,,,,,116.1326058295,-54.6025529186,2015.5,2.818,0.027,-5.46,13.103,15.422,16.228,14.543,,,halo,0,1,0,1.551,0,0,1.016,,,,,,
5290744056147578624,5290744056147578624,0,0,0,,,,,,119.2308162558,-60.4791621702,2015.5,1.933,0.122,-4.706,10.159,18.037,19.346,16.825,,,halo,0,1,0,2.387,0,0,1.023,,,,,,
5290816422049739008,5290816422049739008,0,0,7,8.6289,0.0476,0,1,1,119.6815659055,-60.7013653825,2015.5,2.32,0.046,-3.663,9.97,7.813,7.864,7.753,,,core,1,1,0,-0.023,1,1,1.722,,,,,,
5291570957610832512,5291570957610832512,0,0,0,,,,,,121.5340731009,-58.4074716639,2015.5,2.592,0.107,-6.187,12.21,17.689,19.21,16.478,,,halo,0,1,0,2.597,1,0,1.007,,,,,,
5289778311277668992,5289778311278752256,0,0,0,,,,,,118.9344059055,-62.4141360319,2015.5,2.517,0.133,-4.019,12.142,18.148,19.611,16.913,,,halo,0,1,1,2.563,0,0,1.002,,,,,,
5290009621036840064,5290009621036840064,0,0,6,15.5744,0.0278,0,1,1,121.4478054052,-60.9504997601,2015.5,2.383,0.03,-5.418,10.963,10.113,10.197,9.99,,,core,1,1,1,0.073,0,0,0.954,,,,,,
5289182646555902208,5289182646555902208,0,0,0,,,,,,117.3329966555,-61.5282278826,2015.5,2.458,0.154,-3.515,11.936,18.452,19.974,17.216,,,halo,0,1,0,2.625,0,0,0.982,,,,,,
5294850530215927424,5294850530215927424,0,0,0,,,,,,119.3206869123,-57.7261132518,2015.5,2.095,0.115,-4.49,10.809,17.211,18.378,16.111,,,halo,0,1,0,2.133,0,1,1.874,,,,,,
5290826317659220352,5290826317659220352,0,0,0,,,,,,120.2897414566,-60.4662961784,2015.5,2.4,0.105,-4.358,11.085,17.703,18.932,16.547,,,core,1,1,1,2.251,0,0,1.039,-31.6,52.6,20.0,,,
5290802815598272128,5290802815598272128,0,0,5,10.154,0.0583,1,2,3,120.4747334661,-60.4507724172,2015.5,2.423,0.026,-4.714,11.169,15.255,15.957,14.433,,,core,1,1,1,1.39,0,0,1.052,,,,,,
5295967148695656960,5295967148695656960,0,0,0,,,,,,118.4280468,-56.227032144,2015.5,1.903,0.064,-3.553,8.273,17.017,17.971,16.025,,,halo,0,1,0,1.812,0,0,0.98,,,,,,
5294631693040934400,5294631693040934400,0,0,3,0.5623,0.1275,1,2,3,120.082374362,-58.020770133,2015.5,2.613,0.057,-5.122,12.478,16.703,17.887,15.62,,,halo,0,1,0,2.132,0,1,1.283,,,,,,
5290810409100466048,5290810409100466048,0,0,0,,,,,,120.8779789252,-60.3181091182,2015.5,2.58,0.098,-5.618,10.834,17.753,19.089,16.623,,,halo,0,1,1,2.331,0,0,0.955,,,,,,
5277421926586090624,5277421926586090624,0,0,0,,,,,,122.2450480595,-63.4527076143,2015.5,2.207,0.096,-5.493,11.513,17.758,19.119,16.6,,,halo,0,1,1,2.384,0,0,1.067,,,,,,
5296216295455879936,5296216295455879936,0,0,2,3.7454,0.076,0,1,1,119.6616842034,-54.8176203654,2015.5,2.507,0.023,-5.746,11.44,11.716,12.076,11.201,32.6,17.58,halo,0,1,0,0.741,1,1,1.477,,,,,,
5294725185889883648,5294725185889883648,0,0,0,,,,,,122.0647622961,-57.6198469023,2015.5,2.593,0.118,-6.111,11.107,17.882,19.188,16.758,,,halo,0,1,1,2.296,0,0,0.99,,,,,,
5290020650512718336,5290020650512718336,0,0,3,0.8732,0.0354,0,1,1,121.452124105,-60.7741849228,2015.5,2.768,0.024,-5.475,12.503,11.59,11.865,11.171,23.14,1.51,halo,0,1,1,0.56,0,0,0.791,,,,,,
5290977294347307648,5290977294347307648,0,0,7,7.5376,0.0418,1,2,2,117.3917709534,-60.3844524494,2015.5,2.421,0.025,-3.742,10.965,15.37,16.09,14.549,,,halo,0,1,1,1.406,0,0,0.935,,,,,,
5290741036787805824,5290741036787805824,0,0,4,10.0899,0.0633,0,2,2,119.0739967961,-60.6074914878,2015.5,2.304,0.035,-4.156,13.428,10.104,10.211,9.93,,,halo,0,1,0,0.147,1,0,1.175,,,,,,
5294493979207597952,5294493979207597952,0,0,3,0.262,0.109,1,3,3,117.6193245779,-58.1870944792,2015.5,2.143,0.067,-3.961,9.819,16.601,16.544,15.185,,,halo,0,1,1,1.225,0,0,1.114,,,,,,
5489738790142649344,5489738790142649344,0,0,0,,,,,,116.2914880021,-52.3598234343,2015.5,1.954,0.096,-3.934,9.357,17.814,19.005,16.694,,,halo,0,1,0,2.177,0,0,0.957,,,,,,
5290615795542467712,5290615795542467712,0,0,0,,,,,,119.0229212851,-61.591270288,2015.5,2.407,0.099,-4.318,11.295,17.763,19.131,16.596,,,core,1,1,1,2.4,0,0,0.978,,,,,,
5290658328599099136,5290658328599099136,0,0,0,,,,,,119.1522543591,-61.2215012779,2015.5,2.163,0.139,-4.868,11.785,18.127,19.507,16.923,,,halo,0,1,0,2.45,0,0,1.077,,,,,,
5289721544691267840,5289721544691267840,0,0,0,,,,,,121.3918802744,-61.6927107663,2015.5,2.366,0.12,-4.88,10.599,17.982,19.469,16.797,,,halo,0,1,1,2.538,0,0,1.011,,,,,,
5290923143397680640,5290923143401218432,0,0,7,10.0899,0.0431,0,1,1,118.7676346371,-60.6399077679,2015.5,2.476,0.045,-3.892,11.358,10.431,10.54,10.262,,,core,1,1,0,0.144,0,0,0.958,,,,,,
5291048453365494400,5291048453365494400,0,0,0,,,,,,119.1040098079,-60.075013994,2015.5,2.502,0.067,-4.821,11.832,17.246,18.461,16.138,,,core,1,1,1,2.189,0,0,0.914,,,,,,
5275927625862983808,5275927625862983808,0,0,9,0.7393,0.0568,0,1,1,118.9012791117,-64.0392612426,2015.5,2.567,0.074,-4.463,12.765,16.939,18.13,15.8,,,halo,0,1,1,2.195,0,0,1.054,,,,,,
5290968910571178496,5290968910571178496,0,0,7,5.0908,0.0109,1,2,2,117.6860136487,-60.4816008075,2015.5,2.542,0.034,-4.66,10.966,15.768,16.61,14.874,,,core,1,1,1,1.601,0,0,1.11,,,,,,
5274623295835032576,5274623295835032576,0,0,11,,,,,,120.3117859674,-66.2740689897,2015.5,3.17,0.016,-4.932,14.57,14.118,14.708,13.363,,,halo,0,1,1,1.211,0,0,1.07,,,,,,
5290714953448348032,5290714953448348032,0,0,0,,,,,,118.7640988869,-60.9919302487,2015.5,2.479,0.202,-4.216,11.401,18.945,20.631,17.608,,,halo,0,0,1,2.889,0,0,0.969,,,,,,
5292774480461598592,5292774480461598592,0,0,6,8.585,0.043,0,1,1,115.5186334133,-59.6210850593,2015.5,2.551,0.025,-2.291,11.125,13.02,13.479,12.411,,,halo,0,1,0,0.934,1,1,3.984,,,,,,
5293554549601074176,5293554549601074176,0,0,6,7.4594,0.0201,0,1,1,113.5603756409,-59.0581658491,2015.5,2.187,0.016,-1.807,10.828,14.077,14.584,13.426,,,halo,0,1,0,1.024,0,0,1.079,,,,,,
5266617335057227648,5266617335057227648,0,0,13,7.3828,0.0652,0,1,1,101.5511697559,-71.0312588979,2015.5,3.059,0.028,0.932,15.686,9.083,9.126,9.041,,,halo,0,0,1,-0.05,0,0,0.984,,,,,,
5291577966997389696,5291577966997389696,0,0,0,,,,,,121.0289650188,-58.4985924318,2015.5,2.441,0.13,-5.298,10.632,18.145,19.713,16.886,,,halo,0,1,1,2.692,1,0,0.997,,,,,,
5290922593644422528,5290922593644422528,0,0,7,3.3734,0.0261,0,1,1,118.6632723865,-60.698163095,2015.5,2.429,0.019,-3.912,11.222,11.742,12.033,11.298,15.14,8.23,core,1,1,1,0.601,0,0,0.834,,,,8.7,7.8,6.0
5213486257441551872,5213486257441551872,0,0,5,8.3425,0.0186,0,3,4,120.2979691984,-76.593794027,2015.5,3.44,0.091,-7.197,18.66,16.598,17.7,15.508,,,halo,0,1,0,2.057,0,1,1.983,,,,,,
5294046821574546688,5294046821574546688,0,0,5,9.3309,0.0661,3,4,5,118.2638296237,-59.4660936218,2015.5,2.51,0.062,-4.4,10.942,17.057,18.239,15.963,,,halo,0,1,1,2.141,0,0,1.052,,,,,,
5275408072259593856,5275408072259593856,0,0,9,9.3158,0.0088,1,2,2,118.4838686943,-66.2110789062,2015.5,3.216,0.038,-4.737,15.143,15.688,16.66,14.707,,,halo,0,1,1,1.819,0,0,1.011,,,,,,
5288060354419494784,5288060354419494784,0,0,8,1.7618,0.8296,0,2,2,118.8167348811,-62.9661681395,2015.5,2.45,0.022,-4.526,12.039,12.373,12.715,11.867,20.8,3.25,halo,0,1,1,0.714,0,0,1.051,,,,,,
5290023674169675264,5290023674171116416,0,0,6,11.4905,0.0399,0,1,1,121.0511417696,-60.9437935511,2015.5,2.473,0.027,-4.803,10.849,15.054,15.728,14.27,,,core,1,1,1,1.323,0,0,0.994,,,,,,
5290830127290226560,5290830127290226560,0,0,0,,,,,,119.9912194184,-60.3508819368,2015.5,2.432,0.076,-4.851,10.786,17.566,18.846,16.404,,,core,1,1,1,2.307,0,0,0.991,63.9,21.6,28.9,,,
5292339825473748864,5292339825473748864,0,0,0,,,,,,115.1641622627,-61.2173374298,2015.5,2.113,0.116,-2.595,10.855,17.701,18.849,16.581,,,halo,0,1,0,2.133,0,0,0.967,,,,,,
5278109641049926016,5278109641049926016,0,0,3,13.9006,0.0788,1,2,2,125.5883786777,-61.3852583274,2015.5,2.365,0.051,-4.856,11.603,16.417,17.41,15.428,,,halo,0,1,0,1.848,0,0,1.032,,,,,,
5290340986354455936,5290340986354455936,0,0,3,3.7636,0.0568,1,2,2,122.077213424,-60.9218982013,2015.5,2.482,0.015,-5.175,11.016,13.103,13.493,12.561,,,halo,0,1,1,0.798,0,0,1.033,,,,,,
5290781787438941568,5290781787438941568,0,0,4,3.3526,0.0725,1,3,4,120.9613267911,-60.701799611,2015.5,2.558,0.064,-5.461,10.957,16.755,17.843,15.717,,,halo,0,1,1,1.991,0,0,1.014,,,,,,
5292156280048622720,5292156280048622720,0,0,9,8.4305,0.1046,1,2,2,111.2752983685,-61.8096833622,2015.5,2.38,0.038,-2.453,12.259,16.042,16.943,15.1,,,halo,0,1,0,1.709,0,0,1.048,,,,,,
5290643725709943936,5290643725709943936,0,0,0,,,,,,119.1583579352,-61.39995838,2015.5,2.337,0.125,-5.005,11.255,18.245,19.721,17.024,,,halo,0,1,1,2.563,0,0,0.975,,,,,,
5294519572918073728,5294519572918073728,0,0,0,,,,,,118.6737936374,-57.8554836417,2015.5,2.377,0.134,-4.58,10.497,18.021,19.459,16.835,,,halo,0,1,1,2.49,0,0,1.091,,,,,,
5290772235431280000,5290772235431280000,0,0,7,12.4508,0.0524,0,2,2,120.1138843015,-60.7160859023,2015.5,2.431,0.049,-4.601,11.305,16.189,17.101,15.238,,,core,1,1,1,1.729,0,0,1.02,23.4,14.0,8.6,,,
5290663516918045824,5290663516918045824,0,0,0,,,,,,119.1629827102,-61.1128715155,2015.5,2.318,0.103,-5.021,11.805,17.803,19.132,16.639,,,core,1,1,0,2.359,0,0,1.026,-33.3,69.1,20.0,,,
5271346613744549888,5271346613744549888,0,0,8,1.7476,0.0343,0,1,1,122.6045913759,-67.5095309403,2015.5,2.329,0.022,-4.654,10.865,12.142,12.429,11.707,18.98,1.32,halo,0,1,0,0.588,0,0,0.966,,,,90.6,8.6,7.9
5275556678128423680,5275556678128423680,0,0,8,15.206,0.033,0,1,2,120.7611399179,-65.3146252181,2015.5,2.6,0.112,-5.969,11.219,16.92,18.309,15.74,,,halo,0,1,0,2.434,1,1,1.454,,,,,,
5289938290220478848,5289938290220478848,0,0,6,11.8563,0.0581,0,1,1,121.8216198562,-61.3661130377,2015.5,2.406,0.041,-4.891,10.131,9.243,9.303,9.156,,,halo,0,1,0,0.013,1,1,2.269,,,,,,
5291063120677146368,5291063120677146368,0,0,0,,,,,,120.0793271043,-59.8925932831,2015.5,2.354,0.133,-4.363,10.706,17.981,19.413,16.821,,,core,1,1,1,2.458,0,0,0.983,,,,,,
5290011540883346688,5290011540883346688,0,0,6,10.8228,0.041,0,1,1,121.0376889717,-60.973687581,2015.5,2.376,0.03,-4.858,11.092,15.486,16.247,14.612,,,core,1,1,1,1.5,0,0,0.966,,,,,,
5290720627103618432,5290720627103618432,1,0,3,12.3792,0.1058,0,1,1,119.4553490059,-60.8473128287,2015.5,2.447,0.065,-4.887,11.561,16.989,18.086,15.907,,,core,1,1,1,2.044,0,0,0.965,,,,,,
5289977872638551808,5289977872638551808,0,0,6,7.2093,0.0233,0,1,1,120.5714376094,-61.2769263192,2015.5,2.437,0.023,-5.634,11.636,11.82,12.104,11.381,23.82,1.14,core,1,1,1,0.589,0,0,0.913,,,,,,
5290255323227645184,5290255323227645184,0,0,0,,,,,,124.3296738833,-60.6271829887,2015.5,2.975,0.089,-6.159,14.258,17.457,18.726,16.345,,,halo,0,1,0,2.246,0,0,1.055,,,,,,
5487814717810387968,5487814717810387968,0,0,3,1.1776,0.0777,0,1,4,116.9261851256,-56.0816969335,2015.5,1.918,0.059,-3.804,8.359,16.943,18.055,15.887,,,halo,0,1,0,2.034,1,0,1.035,,,,,,
5277498553101278208,5277498553101278208,0,0,0,,,,,,121.1893704879,-63.1310434215,2015.5,2.504,0.106,-5.396,10.977,17.4,18.714,16.263,,,halo,0,1,0,2.316,0,0,1.034,,,,,,
5220833228498340864,5220833228498340864,0,0,6,2.4429,0.7322,0,3,4,124.1324491261,-73.4401681135,2015.5,3.536,0.023,-6.611,16.9,14.939,15.78,14.039,,,halo,0,1,1,1.607,0,1,1.378,,,,,,
5292688512395602688,5292688512395602688,0,0,8,8.3126,0.1108,0,2,3,114.1231299121,-60.1971909038,2015.5,2.481,0.019,-2.715,12.406,14.659,15.287,13.902,,,halo,0,1,0,1.251,0,0,0.956,,,,,,
5275870932295196928,5275870932295196928,0,0,0,,,,,,120.6208226368,-64.2943495279,2015.5,2.439,0.143,-5.637,11.995,17.943,19.38,16.746,,,halo,0,0,1,2.499,0,0,0.972,,,,,,
5290785876247523840,5290785876247523840,0,0,5,1.5434,0.2811,0,3,4,120.7661987892,-60.5720613267,2015.5,2.419,0.064,-4.514,10.814,16.947,18.083,15.881,,,core,1,1,0,2.068,0,0,1.023,,,,,,
5290815734859774080,5290815734859774080,0,0,6,0.4989,0.7236,0,2,2,119.7397446546,-60.7168849527,2015.5,2.397,0.02,-5.203,11.252,14.62,15.213,13.876,,,core,1,1,1,1.203,0,0,1.014,68.7,6.8,5.8,,,
5289796659378230144,5289796659378230144,0,0,0,,,,,,120.2135722382,-62.2025904741,2015.5,2.382,0.083,-4.566,11.184,17.341,18.244,16.09,,,halo,0,1,1,2.019,0,0,1.116,,,,,,
5290764160892663168,5290764160892663168,0,0,0,,,,,,119.8982896242,-60.8189855442,2015.5,2.503,0.111,-4.76,10.385,17.972,19.268,16.757,,,core,1,1,0,2.377,0,0,1.055,,,,,,
5295829645320830464,5295829645320830464,0,0,3,1.028,0.8063,0,2,3,119.8025867627,-56.3876023037,2015.5,2.276,0.02,-4.257,10.327,14.616,15.228,13.865,,,halo,0,1,0,1.229,0,0,1.005,,,,,,
5194383372482994560,5194383372482994560,0,0,0,,,,,,118.6718474503,-83.5478946196,2015.5,4.759,0.163,-5.774,24.542,18.677,20.419,17.317,,,halo,0,0,1,2.968,0,0,1.001,,,,,,
5206328638605155328,5206328638605155328,0,0,0,,,,,,101.8504066846,-83.0022316687,2015.5,3.887,0.071,2.298,23.076,17.043,18.37,15.899,,,halo,0,0,1,2.336,0,0,1.055,,,,,,
5290633559526975360,5290633559526975360,0,0,0,,,,,,118.8321338066,-61.3771406748,2015.5,2.375,0.109,-5.184,11.281,17.889,19.269,16.696,,,core,1,1,1,2.439,0,0,0.996,,,,,,
5290823671959351808,5290823671959351808,0,0,0,,,,,,120.0147353044,-60.582000522,2015.5,2.478,0.069,-5.323,11.342,17.305,18.382,16.192,,,core,1,1,1,2.056,0,0,0.924,,,,,,
5294240193884169600,5294240193884169600,0,0,0,,,,,,119.4882559252,-58.5168471285,2015.5,2.373,0.162,-4.745,10.533,18.666,20.17,17.408,,,halo,0,0,1,2.628,0,0,0.921,,,,,,
5295694611547725696,5295694611547725696,0,0,3,13.9006,0.0266,0,1,2,118.6103573573,-56.9694841611,2015.5,2.13,0.082,-3.622,10.121,17.081,18.18,15.995,,,halo,0,1,0,2.051,0,0,1.126,,,,,,
5290868575839207808,5290868575839207808,0,0,0,,,,,,120.3036082506,-60.1178674951,2015.5,2.367,0.107,-5.022,11.238,17.916,19.23,16.656,,,core,1,1,1,2.439,0,0,1.023,,,,,,
5291061235188474624,5291061235188474624,0,0,0,,,,,,120.0652531769,-60.0075657074,2015.5,2.24,0.11,-4.268,11.092,17.735,18.577,16.449,,,halo,0,1,0,1.994,0,0,1.033,,,,,,
5274798255619217152,5274798255619217152,0,0,9,8.7196,0.0273,0,1,3,120.6288117534,-65.6213380856,2015.5,1.707,0.097,-3.726,8.398,15.671,16.29,14.667,,,halo,0,1,0,1.488,1,1,3.919,,,,,,
5291036324377993088,5291036324377993088,0,0,5,7.8917,0.0752,1,2,2,119.671416481,-60.1387565972,2015.5,2.432,0.021,-5.266,11.043,14.522,15.086,13.822,,,core,1,1,1,1.129,0,0,0.915,,,,,,
5295889598763770752,5295889598763770752,0,0,3,9.0443,0.0917,0,2,3,119.8192686472,-55.9467835584,2015.5,2.95,0.017,-4.317,12.721,14.694,15.343,13.904,,,halo,0,1,0,1.305,0,0,1.01,,,,,,
5291610849264659712,5291610849264659712,0,0,0,,,,,,121.8844487996,-58.6112514092,2015.5,2.318,0.212,-5.788,10.79,18.771,20.29,17.55,,,halo,0,0,1,2.605,0,0,0.97,,,,,,
5290933966717547008,5290933966717547008,0,0,6,11.5325,0.0369,3,5,7,118.8446238388,-60.4607615365,2015.5,2.58,0.075,-4.85,11.769,17.155,18.087,15.955,,,halo,0,1,1,1.997,0,0,1.095,,,,,,
5292564027064173696,5292564027064173696,0,0,8,7.0056,0.0543,0,1,1,115.9669463103,-59.9404077166,2015.5,2.441,0.024,-4.102,12.281,13.306,13.807,12.658,,,halo,0,1,0,1.015,1,1,2.851,,,,,,
5289975982852929408,5289975982852929408,0,0,0,,,,,,120.284201233,-61.3914767989,2015.5,2.475,0.092,-4.432,11.606,17.702,19.041,16.537,,,core,1,1,1,2.37,0,0,0.971,,,,,,
5290937059094104192,5290937059094104192,0,0,0,,,,,,118.9931472259,-60.3226098144,2015.5,2.431,0.128,-3.831,11.201,17.904,19.271,16.735,,,core,1,1,0,2.402,0,0,1.096,,,,,,
5291043333764767232,5291043333764767232,0,0,0,,,,,,119.8051623634,-59.8952408946,2015.5,2.374,0.108,-4.759,10.731,17.769,19.255,16.568,,,core,1,1,1,2.553,1,0,0.982,,,,,,
5293645740347432064,5293645740347432064,0,0,6,9.5247,0.032,0,1,1,114.4652113632,-58.8299111317,2015.5,2.322,0.038,-2.394,11.654,15.733,16.555,14.827,,,halo,0,1,0,1.594,0,1,1.231,,,,,,
5290723204083832448,5290723204083832448,0,0,7,10.6678,0.0579,0,1,2,119.2890431837,-60.8007134852,2015.5,2.422,0.027,-4.841,12.146,12.312,12.645,11.814,20.62,2.94,core,1,1,0,0.697,0,0,0.973,76.4,5.0,5.0,,,
5289845171030785408,5289845171030785408,0,0,0,,,,,,119.3992396777,-61.9002936973,2015.5,2.423,0.139,-4.635,11.926,18.188,19.629,16.986,,,halo,0,0,1,2.509,0,0,0.994,,,,,,
5487875156589775616,5487875156589775616,0,0,0,,,,,,115.9218995161,-55.7642240423,2015.5,1.643,0.09,-2.566,7.971,17.41,18.418,16.403,,,halo,0,1,0,1.881,0,0,0.962,,,,,,
5289937980982896256,5289937980982896256,0,0,6,13.2244,0.0334,0,1,1,121.834520637,-61.4033992778,2015.5,3.53,0.06,-7.988,15.782,10.665,10.937,10.256,21.04,2.17,halo,0,1,0,0.546,0,1,4.511,,,,,,
5289947253812597504,5289947253812597504,0,0,0,,,,,,122.0748122752,-61.2309204879,2015.5,2.344,0.077,-4.903,10.442,17.301,18.457,16.234,,,halo,0,1,0,2.088,0,0,0.988,,,,,,
5290868820655092992,5290868820657034880,0,0,5,14.6886,0.0605,0,1,1,120.2115442721,-60.1529304328,2015.5,2.373,0.018,-5.711,11.03,11.076,11.277,10.759,29.78,5.85,core,1,1,1,0.384,0,0,1.053,,,,,,
5290452037028210432,5290452037028210432,0,0,0,,,,,,122.5014797849,-60.0205896914,2015.5,1.603,0.061,-3.467,6.402,17.064,18.07,16.068,,,halo,0,1,0,1.867,0,0,1.06,,,,,,
5263280836960319232,5263280836960319232,0,0,0,,,,,,118.9696633786,-71.9953886921,2015.5,3.379,0.128,-5.317,16.938,17.649,19.123,16.417,,,halo,0,1,1,2.572,0,0,1.017,,,,,,
5290686434865193344,5290686434865193344,0,0,0,,,,,,118.6127179761,-61.1836298953,2015.5,2.243,0.104,-4.143,10.78,17.82,19.203,16.635,,,halo,0,1,1,2.434,0,0,0.989,,,,,,
5290000034665282944,5290000034671094272,0,0,6,14.1005,0.0393,0,1,2,120.7237870049,-61.0299367629,2015.5,2.333,0.025,-6.221,10.425,10.672,10.807,10.455,,,core,1,1,0,0.218,0,1,1.212,,,,,,
5288297166034967040,5288297166034967040,0,0,0,,,,,,117.6672319654,-62.6598043116,2015.5,3.264,0.128,-6.184,18.169,17.772,19.093,16.593,,,halo,0,1,0,2.366,0,0,0.989,,,,,,
5290662318627652480,5290662318627652480,0,0,0,,,,,,118.8793262055,-61.1785148042,2015.5,2.343,0.094,-4.088,11.348,17.585,18.922,16.436,,,core,1,1,1,2.352,0,0,1.037,,,,,,
5290815253823430272,5290815253823430272,0,0,4,2.0817,0.1075,1,3,3,119.6397472137,-60.7446835412,2015.5,2.318,0.067,-4.269,11.144,16.63,17.594,15.606,,,core,1,1,1,1.854,0,0,1.073,,,,,,
5290767523846011520,5290767523846011520,0,0,0,,,,,,119.7016187776,-60.8396648417,2015.5,2.3,0.084,-4.506,11.74,17.234,17.774,15.928,,,core,1,1,0,1.712,0,0,1.163,,,,,,
5290701935405663744,5290701935407478528,0,0,7,0.0787,0.0391,0,1,1,118.249604103,-61.0844407743,2015.5,2.45,0.024,-4.351,11.048,11.339,11.602,10.934,,,core,1,1,1,0.533,0,0,1.074,,,,-1.5,5.0,6.1
5289664340025772032,5289664340025772032,0,0,6,2.5055,0.3395,1,2,2,122.8561004429,-61.9865777223,2015.5,2.849,0.025,-7.534,13.528,14.807,15.485,13.994,,,halo,0,1,0,1.357,0,0,0.965,,,,,,
